RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
98043,95209,Stockton,CA,Stockton,San Joaquin,2656,130200,130100,129600,129000,128400,127700,127200,127000,127000,127200,127900,128500,128900,129100,129700,130700,131100,130700,130900,131700,132200,132800,134200,135500,135500,134900,134500,134500,135300,136600,137300,137500,137800,138300,138400,138500,139000,140000,141200,142800,143800,144000,143900,144600,146200,148400,150500,152300,154000,155500,157000,158900,161400,164400,168000,171800,175100,178800,183100,187600,191700,195600,199200,202200,204400,206400,208000,209600,211600,213200,214000,214800,215900,217100,217800,218100,219300,221600,224100,226300,228300,231000,234100,236700,239600,242600,244900,247200,250200,253400,256900,260000,263100,266600,270000,273300,277400,282600,289100,296700,304400,312000,319900,328100,336000,343000,350400,359300,368800,379200,390700,401000,409300,415800,420700,424400,426700,427300,428200,429400,429400,428300,426000,421500,415400,408400,401400,395400,389800,383800,378400,373600,368700,364200,360200,356400,351500,345400,339200,332200,323400,314300,303900,291800,279600,268000,256500,247600,241900,237400,232700,228100,223000,217800,213600,209800,205800,201700,197400,192500,187200,182300,178700,176300,176100,176900,177300,177200,177400,176800,175400,172800,170100,168800,167900,165800,164000,163300,162500,161400,160100,158300,156500,155000,153700,152700,151900,151500,151300,151200,151400,151700,151700,152400,154300,156500,158500,160200,161400,163100,165300,167400,169500,172600,176800,181700,187200,193900,202200,209500,215500,221000,225200,227900,229700,231100,232200,233100,234500,236500,238300,239700,241300,242700,243200,243900,245800,247600,249100,250900,253300,255000,255400,255100,255600,257100,258500,260100,262300,265600,269400,273400,276700,280000,283700,287700,291000,293300,294700,296500,299600,303500,307700,312700,317200,320400,322100,322900,323100,325700,329700,330600,328600
98119,95337,Manteca,CA,Stockton,San Joaquin,3055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212000,210900,210200,210300,210300,209400,207600,206100,204800,203700,201900,200400,200000,201200,202300,202200,201100,200900,202700,205300,207500,209800,212200,214700,217300,219700,221900,224900,227300,228500,230800,235300,241400,250300,261500,273500,285000,294100,300800,306400,309400,309400,308700,309700,311200,313000,315800,319100,320800,321900,324600,327800,328900,328900,330300,332200,333400,334700,336100,336900,337800,339400,342000,344700,345900,346500,348700,352800,356700,360000,361600,363000,364900,367300,369800,371700,372000,372400,375700,380900,385100,389000,393000,397100,399700,400900,400500,403200,407400,406300,401500
98044,95210,Stockton,CA,Stockton,San Joaquin,3280,88200,87300,86500,86000,85700,85800,85700,85500,85200,85200,85500,86100,86800,87200,86900,86200,85800,85700,85600,85500,85600,86000,86400,86800,87100,87500,88300,88800,88900,88800,88700,88900,89400,90000,90400,90700,91100,91600,92400,93800,94800,95100,95500,96300,97300,98700,100200,101800,103300,104900,106200,107900,110500,113300,116000,119100,122100,125000,128200,131600,134200,136400,138600,140500,142000,143900,146300,148300,149500,150200,151200,152600,154300,156400,158600,160600,162800,165200,167500,169700,172600,176300,179400,181700,183900,186200,188300,190200,192100,194600,198000,201800,205500,208700,211400,214400,218300,222700,228000,234600,241600,247800,253600,259300,264900,270800,277400,285100,294000,302700,311500,320400,327800,333000,336500,339100,340000,340500,341800,343100,342900,342600,342200,340000,335600,330200,324600,319600,314000,308000,304000,302000,299900,297500,294900,291700,287500,282400,276800,270500,261900,252800,243500,232900,220600,208700,196000,184700,176800,170900,164500,158300,151500,145000,139500,134400,128700,122500,117500,112800,108800,105800,104300,102600,103900,106500,107100,105900,106300,107300,108000,108100,107700,107600,107800,108100,108300,108500,108300,108200,108200,107700,106600,106100,106000,106100,106500,107500,107900,108100,108900,110000,111000,112600,113900,115200,116200,116500,116300,116500,116600,116900,118200,119800,121800,125500,131100,136700,141300,144400,146500,148300,149700,150500,150800,152000,153900,155300,156600,158700,160500,162400,164700,166900,168500,170200,172600,175100,176500,177300,178800,180100,181100,182000,182800,183900,184700,185900,188000,191000,194500,197400,198800,200200,202700,205700,208200,209900,211000,212700,215500,218700,221300,224000,227000,229900,232300,234700,236100,238100,241400,242300,240900
98038,95204,Stockton,CA,Stockton,San Joaquin,3284,85100,85900,86600,86800,86500,85900,85500,85400,85100,84700,84900,85100,84800,84500,84400,84600,85000,85500,86100,86700,87500,88400,89500,90700,91600,91800,91700,91400,91200,91000,90800,91000,91200,91500,91800,92500,93200,93700,94900,96700,97900,98300,98400,98500,99200,100600,102300,103600,104600,105700,106800,107800,109400,111900,114500,116900,119000,121700,124400,126900,128900,130800,132900,134800,136500,138200,139500,140900,142400,143700,145000,146400,148000,149900,151600,153100,155100,157100,159700,162900,166400,169200,171600,174200,176900,179400,181500,183800,186700,190200,194000,197600,201300,205400,209200,212400,216300,220800,225600,230700,235100,238800,242700,247000,251100,254600,258500,263800,270200,277300,285600,294300,302600,310200,315700,319000,320600,321700,322900,324800,325900,325900,324800,322200,318100,313000,308700,305700,302900,299000,295600,292500,288300,283200,278100,272300,266100,260400,255000,248500,240400,232200,224200,215600,207100,198900,190900,184300,179000,174200,169500,165000,160100,155100,150400,146100,141600,137100,131400,125500,121000,118100,116100,114400,113200,112900,113100,112000,110600,109700,110100,110900,111200,111000,110300,109200,108800,108800,108200,107600,107500,106900,105600,104000,102100,100000,98400,97500,97100,97300,97800,98200,98400,98700,99200,99900,101100,102300,102400,102600,103900,105400,107000,109400,112700,117000,122200,127200,131800,135800,139200,142500,145600,147500,148400,149100,149800,150200,151500,153600,155000,156400,159200,161700,162800,164300,166400,168100,169400,170500,171700,173100,174600,176200,178400,180800,182600,184000,186100,189100,192500,196300,199400,201600,203700,206900,209900,212000,212900,213600,215400,218500,222300,226000,229000,231400,233800,235500,236100,238100,241000,241300,239500
98039,95205,Stockton,CA,Stockton,San Joaquin,3593,63800,63600,63200,62500,62000,62000,62300,62500,62700,63000,63200,63100,63000,63100,63400,63900,64200,64400,64500,64700,64800,65100,65200,65200,65400,65900,66300,66400,66700,66900,66700,66800,67200,68000,69000,69700,70000,70300,70600,71000,71500,71700,71700,71700,72000,72600,73500,74300,75000,75400,75800,76600,77600,78600,79700,81100,82300,83900,85700,87600,89000,90700,92300,93700,94800,95900,97100,98200,98900,99300,100000,100900,101700,103100,105200,107800,110800,113600,116100,119000,122700,126100,129100,132200,135500,138000,140000,142200,144700,147100,149400,152200,155800,159800,162700,165300,168200,171200,174400,177700,181000,185100,190000,193800,196900,199700,203300,208700,215300,222600,231000,239300,245800,251300,257600,262600,264200,264400,265900,268300,270600,272400,272800,271600,269300,265700,263000,261800,259600,256300,254800,253900,252100,250600,249100,246900,244500,241600,237000,229500,219800,210900,202300,191700,179800,169000,159800,153100,148200,143200,137800,131900,125200,118500,112900,108000,102800,97800,92000,85200,79000,74700,71300,69600,71500,74100,74200,73400,73700,73900,74100,74200,74300,74400,75000,75000,74500,74200,73900,73200,72400,71300,70000,68700,67500,66300,65400,65000,64300,63300,63200,63500,63300,63500,64600,66500,68500,69800,69800,69800,70400,71700,73600,75900,78600,81500,84200,86400,88600,90900,93000,94900,96500,97100,96900,97500,98700,99900,101200,102700,103700,104800,106600,107900,108500,109700,112100,114900,118000,120800,123700,127000,130500,133000,135600,138000,138900,139300,140500,142000,143300,144500,145400,146700,148500,150900,152800,154000,154900,156200,158600,161300,163400,165700,168400,171000,173600,176300,179000,182900,186800,188100,187400
98049,95219,Stockton,CA,Stockton,San Joaquin,3776,161900,162600,163200,163600,164200,164300,164200,164000,164000,163800,163800,164800,167500,169900,171300,172000,172000,170900,170000,169900,169900,169900,170600,171900,172200,171300,170500,170900,171200,172300,174700,177700,179700,181100,182500,183600,183500,183300,184900,187900,190600,192100,192800,193600,195100,196500,198100,200700,203700,206200,208100,209800,212400,215300,218100,222800,228200,233400,239900,248200,253900,258200,261800,264400,264600,265200,265900,264800,262600,262100,261400,259500,258300,258800,259500,260800,263500,267700,271300,273500,277400,282000,285100,287000,290300,292700,294200,295300,298200,302000,306300,311000,316400,320500,323900,327600,332700,338900,346500,355300,364300,372300,379600,386500,393400,400500,408700,418200,429600,441600,453500,465000,474500,481600,487300,492400,495200,497400,500400,501000,498200,494100,489000,481700,472500,462400,454000,447500,440900,434200,428100,422300,417400,413400,409600,405200,399700,393600,387400,380400,373600,367300,359000,348700,338400,328800,320900,315700,312200,308900,305200,301000,297000,293500,289700,285900,282500,279600,274900,268000,261000,255900,252000,249700,245400,239600,237200,237800,236700,234200,231100,227500,224700,223300,222200,220500,219700,220100,219100,216400,213500,210400,207800,206600,205800,204000,202300,201300,201100,201100,201400,202100,202700,202600,202200,202500,202800,204000,205400,207200,210000,214200,218100,222000,226700,232800,240600,248800,257000,263500,267900,271300,273900,274400,274800,276400,279100,282200,286000,289300,291400,293500,296500,299500,302100,304500,306000,306200,306900,308200,309900,311600,313700,315400,317100,317800,318200,320000,322000,324100,326800,330600,334000,336600,339000,342200,345500,347800,349100,350700,353700,357500,360800,363900,366600,369500,372000,373200,373100,375200,379900,381000,378100
98069,95242,Lodi,CA,Stockton,San Joaquin,4144,136400,138500,140000,141400,141800,141500,141200,141300,141200,141100,141500,141800,141100,140700,140500,140600,141000,141700,142500,143100,143500,144200,145800,147300,147700,147700,148300,149100,149700,150900,151700,151400,151100,151900,152800,153200,153700,154800,156100,157800,159400,159800,159400,159000,159400,161300,164100,166100,166800,166800,166900,167800,169800,172300,175400,178600,181900,184900,188000,190400,192400,194900,197800,200400,202200,204000,206300,209000,211400,213200,214500,215200,216100,217700,219700,221200,223100,226100,230100,234700,239600,243900,248000,252900,258100,261700,263900,266300,269800,273800,277200,280200,283500,287300,291200,296600,303400,310300,317100,324800,332300,338900,345000,350700,355900,361400,367700,374900,383900,394600,404600,412000,417300,421700,426100,431300,434700,435800,436400,436100,434200,432300,430000,425500,419100,412600,406900,402100,396200,389500,384500,380600,376100,371600,367500,363700,360000,355300,350300,345500,339200,331300,322900,313600,304200,295800,288500,283200,280000,277800,276200,274700,271800,268500,266500,265400,263500,261200,259400,257600,255300,253500,252400,249100,251400,259200,264800,265000,265600,264500,261800,258000,255500,253200,248700,244600,242500,240000,236600,234200,231200,227200,223700,221500,219500,218100,217600,217300,215900,214100,212400,211300,211500,213300,215500,219000,222700,225700,229100,233700,237300,239300,242400,247000,252800,259800,267400,273900,280000,283500,283700,283000,282400,281600,282000,284800,287600,289300,291200,293100,293600,294300,296200,298100,299500,302100,304300,303900,303200,304400,306100,306300,305500,305900,308100,310700,312400,313700,315400,317300,318700,320400,321800,323200,325900,330100,334000,336200,336500,337000,340800,346600,350800,354400,358000,360300,361200,361900,363100,367700,373000,373300,370200
98154,95377,Tracy,CA,Stockton,San Joaquin,5070,205000,201000,196300,193500,193400,194000,193900,194000,193800,192800,192000,191500,191800,194600,198400,200800,201200,200500,200400,200300,200300,200900,202600,204600,206200,206900,206500,206000,207200,209400,211800,214800,219100,223000,226900,230900,235200,239100,244100,249800,253600,255500,257300,259400,261200,263400,265700,268200,270500,273100,276000,279700,284000,288800,294200,301000,308000,314800,321700,328300,333400,338500,344300,348300,349500,350300,351100,351000,349800,348300,346300,344500,342400,340100,338600,338200,339300,341700,344500,347700,353000,358800,363400,367300,371800,375600,377900,379800,382800,386200,390500,395100,400000,405500,410600,415400,421900,430200,440100,451600,462800,472300,481000,489600,497700,505900,514300,525200,539300,554800,569200,582100,593500,603100,610100,614000,614400,613700,613900,615100,615000,613600,609900,603600,595400,587500,580300,574200,567900,560700,554500,548800,543400,539600,537700,535700,531600,524700,517500,508500,497400,487300,477000,461900,443200,422700,401800,385000,374400,366100,357400,349300,341200,332800,325000,317400,309300,301100,292600,284000,276000,269400,264700,261400,260400,261200,262400,263500,265200,267000,268500,268500,267800,268000,268200,267700,267500,267700,267000,266600,265400,263000,260200,258300,257100,256800,256900,257200,257200,257300,258200,259900,261500,263600,266600,270000,273100,276100,278700,281500,285400,289500,293500,298400,307500,321000,337000,351600,364500,374100,381800,389000,394600,396900,398000,399300,400600,401600,403200,405200,406000,406000,407200,408100,408300,409500,412000,413700,414000,414100,415300,417900,420800,424100,428100,431600,433400,435200,438100,441400,444600,447200,449400,452000,454800,456800,458300,459400,460400,462300,466500,471400,474900,477300,479200,481300,483400,484800,484100,487300,494800,497300,493400
98046,95212,Stockton,CA,Stockton,San Joaquin,5865,163900,161400,158700,156900,156700,156700,158100,160600,162000,161100,160400,160900,160800,161900,163800,163400,161600,161900,161900,161600,161600,160100,157000,155400,155700,155500,155200,155900,157200,157300,156300,156200,156900,158100,159600,161600,163600,165500,168200,171500,173800,175100,176400,177400,178900,180100,181400,182900,185300,186100,185500,185700,187000,187100,187200,189300,190700,191300,194300,199300,202600,205500,208900,211600,212900,215000,218400,222000,224700,227800,230000,230300,230700,232200,233000,232600,232200,232800,234000,235500,239000,245100,250500,255300,261100,266800,270800,274500,279600,286000,291200,292500,293500,295900,299300,303500,308100,312200,317900,326100,334800,343000,351700,360700,369900,378700,386700,394500,401800,410000,420500,432400,444500,454700,462200,468300,472400,473700,475300,477800,479700,479800,478500,474200,466800,458100,450900,446400,442300,437100,433100,430200,427500,425200,422500,418200,412400,404700,396000,386300,374600,361800,347900,332600,317300,303900,293100,285800,280400,275000,269400,264200,258500,252800,248100,244100,239600,234900,229800,223700,217200,212900,211400,209800,209500,211100,212000,211300,211800,212800,211900,209400,207400,206300,204700,203600,203200,202600,201300,200100,198000,194500,191000,188600,187100,185900,184600,183800,183600,184000,185400,187200,188700,190500,192000,193300,195000,197500,199700,201800,204400,207400,210500,213800,218100,222800,228300,234100,240900,246700,251200,254900,257700,258600,258200,258000,258400,259800,263200,268600,273400,276500,279500,282000,283200,284700,287400,290300,293600,297600,301600,303900,303700,302300,301700,301800,301100,300900,302100,304700,307700,310900,313700,315800,317300,318500,319900,321700,323500,325600,329600,334000,336800,339300,342700,346300,349400,352200,353100,354900,359100,360300,357500
98048,95215,Garden Acres,CA,Stockton,San Joaquin,6357,67500,66900,66700,66500,67000,67500,67600,67400,67200,66900,67000,67400,68000,68100,67900,68000,67700,66900,66600,66900,67000,67900,69500,70900,71600,72300,72700,72300,71900,72200,72600,72900,73300,73800,74500,74900,75200,75700,76700,77900,79000,80100,81300,82200,82500,82600,82800,83700,84800,85600,86600,87900,88900,89900,90800,92200,94000,95600,96800,98100,99500,100800,101300,101700,102000,102200,102600,103400,104500,106100,107700,108800,110000,111700,114100,116900,120100,123300,125700,127900,131000,134500,138100,141800,145000,147400,149500,151900,154900,157800,160800,164000,167600,171100,174600,178000,182500,187500,192000,195000,197100,200200,204400,209000,212600,215400,217400,220300,224700,230900,238800,248100,258300,267500,275100,279600,282300,284200,286300,287700,288200,287300,286000,284300,280800,275700,272000,269900,269900,271200,272700,272300,270900,268600,265400,260800,255000,249000,243700,237800,230900,223200,212800,199800,186600,174300,163700,156500,152300,149300,146000,142500,139700,137500,135000,132200,129100,125900,122400,118100,112500,106700,101000,96200,89400,82800,79500,79200,79000,79400,79300,78500,78000,78000,77900,77700,78200,78900,78700,78200,77800,76800,75100,73000,71600,71100,71100,71300,71900,72600,73100,73200,73300,73300,73500,74500,75400,75200,75100,75800,77600,79700,81500,82900,85100,88600,92400,95700,99600,104000,107500,110400,112800,115100,116700,117700,117800,117900,120100,122800,123100,122900,124400,125600,125700,125400,126000,127600,129300,130700,133000,136900,141500,145000,147400,149000,149700,151100,153400,155400,157100,158100,158500,158400,159600,161600,162900,163300,165100,168000,171200,174300,177700,181200,184100,186300,187700,188500,188600,190300,194500,197100,196400
